stageId,waveId,waveType,startSecond,endSecond,themeTag,pressureTag,spawnPattern,arenaHint,enemyGroupId,spawnIntervalSec,maxAliveNormal,maxAliveElite,eliteRef,bossRef,clearRewardTrigger,relatedWT,notes
ZJ_LATE_01,W08,wave,114,130,sword_pressure,range_mix,backline_mix,后场远程混入,zj_late_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W09,wave,130,146,sword_pressure,pre_elite_2,front_pressure,正面持续压入,zj_late_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W10,elite,146,164,sword_pressure,elite_gate_2,side_compress,第二精英侧向压缩,zj_late_01_w09_pre_elite2,2.1,16,1,elite_zj_late_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
ZJ_LATE_01,W11,wave,164,180,sword_pressure,rebuild,edge_ring,四周环绕入场,zj_late_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W12,wave,180,196,sword_pressure,special,cross_stream,交错穿流入场,zj_late_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W13,wave,196,212,sword_pressure,dense,side_compress,左右同步压缩,zj_late_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W14,wave,212,228,sword_pressure,pre_elite_3,front_pressure,正面持续压入,zj_late_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W15,elite,228,246,sword_pressure,elite_gate_3,cross_stream,第三精英交错压境,zj_late_01_w14_pre_elite3,1.85,18,1,elite_zj_late_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
ZJ_LATE_01,W16,wave,246,262,sword_pressure,overdrive,cross_stream,交错穿流入场,zj_late_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W17,wave,262,278,sword_pressure,surge,side_compress,左右同步压缩,zj_late_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W18,wave,278,294,sword_pressure,pin,front_pressure,正面持续压入,zj_late_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W19,wave,294,310,sword_pressure,pre_boss,boss_guard,首领前守门压顶,zj_late_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
ZJ_LATE_01,W20,boss,310,362,sword_pressure,boss_showdown,boss_intro_center_showdown,先过场后首领入场,zj_late_01_boss_support,3.2,10,1,,boss_zj_late_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
JD_EARLY_01,W01,wave,0,16,fire_burn,opening,edge_ring,四周环绕入场,jd_early_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W02,wave,16,32,fire_burn,stable,edge_ring,四周环绕入场,jd_early_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W03,wave,32,48,fire_burn,mix,cross_stream,交错穿流入场,jd_early_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W04,wave,48,64,fire_burn,pre_elite_1,front_pressure,正面持续压入,jd_early_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W05,elite,64,82,fire_burn,elite_gate_1,front_pressure,第一精英正面压入,jd_early_01_w04_pre_elite,2.35,14,1,elite_jd_early_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
JD_EARLY_01,W06,wave,82,98,fire_burn,after_elite_1,side_compress,左右同步压缩,jd_early_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W07,wave,98,114,fire_burn,cross,cross_stream,交错穿流入场,jd_early_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W08,wave,114,130,fire_burn,range_mix,backline_mix,后场远程混入,jd_early_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W09,wave,130,146,fire_burn,pre_elite_2,front_pressure,正面持续压入,jd_early_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W10,elite,146,164,fire_burn,elite_gate_2,side_compress,第二精英侧向压缩,jd_early_01_w09_pre_elite2,2.1,16,1,elite_jd_early_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
JD_EARLY_01,W11,wave,164,180,fire_burn,rebuild,edge_ring,四周环绕入场,jd_early_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W12,wave,180,196,fire_burn,special,cross_stream,交错穿流入场,jd_early_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W13,wave,196,212,fire_burn,dense,side_compress,左右同步压缩,jd_early_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W14,wave,212,228,fire_burn,pre_elite_3,front_pressure,正面持续压入,jd_early_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W15,elite,228,246,fire_burn,elite_gate_3,cross_stream,第三精英交错压境,jd_early_01_w14_pre_elite3,1.85,18,1,elite_jd_early_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
JD_EARLY_01,W16,wave,246,262,fire_burn,overdrive,cross_stream,交错穿流入场,jd_early_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W17,wave,262,278,fire_burn,surge,side_compress,左右同步压缩,jd_early_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W18,wave,278,294,fire_burn,pin,front_pressure,正面持续压入,jd_early_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W19,wave,294,310,fire_burn,pre_boss,boss_guard,首领前守门压顶,jd_early_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
JD_EARLY_01,W20,boss,310,362,fire_burn,boss_showdown,boss_intro_center_showdown,先过场后首领入场,jd_early_01_boss_support,3.2,10,1,,boss_jd_early_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
JD_MID_01,W01,wave,0,16,fire_burn,opening,edge_ring,四周环绕入场,jd_mid_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W02,wave,16,32,fire_burn,stable,edge_ring,四周环绕入场,jd_mid_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W03,wave,32,48,fire_burn,mix,cross_stream,交错穿流入场,jd_mid_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W04,wave,48,64,fire_burn,pre_elite_1,front_pressure,正面持续压入,jd_mid_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W05,elite,64,82,fire_burn,elite_gate_1,front_pressure,第一精英正面压入,jd_mid_01_w04_pre_elite,2.35,14,1,elite_jd_mid_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
JD_MID_01,W06,wave,82,98,fire_burn,after_elite_1,side_compress,左右同步压缩,jd_mid_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W07,wave,98,114,fire_burn,cross,cross_stream,交错穿流入场,jd_mid_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W08,wave,114,130,fire_burn,range_mix,backline_mix,后场远程混入,jd_mid_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W09,wave,130,146,fire_burn,pre_elite_2,front_pressure,正面持续压入,jd_mid_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W10,elite,146,164,fire_burn,elite_gate_2,side_compress,第二精英侧向压缩,jd_mid_01_w09_pre_elite2,2.1,16,1,elite_jd_mid_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
JD_MID_01,W11,wave,164,180,fire_burn,rebuild,edge_ring,四周环绕入场,jd_mid_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W12,wave,180,196,fire_burn,special,cross_stream,交错穿流入场,jd_mid_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W13,wave,196,212,fire_burn,dense,side_compress,左右同步压缩,jd_mid_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W14,wave,212,228,fire_burn,pre_elite_3,front_pressure,正面持续压入,jd_mid_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W15,elite,228,246,fire_burn,elite_gate_3,cross_stream,第三精英交错压境,jd_mid_01_w14_pre_elite3,1.85,18,1,elite_jd_mid_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
JD_MID_01,W16,wave,246,262,fire_burn,overdrive,cross_stream,交错穿流入场,jd_mid_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W17,wave,262,278,fire_burn,surge,side_compress,左右同步压缩,jd_mid_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W18,wave,278,294,fire_burn,pin,front_pressure,正面持续压入,jd_mid_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W19,wave,294,310,fire_burn,pre_boss,boss_guard,首领前守门压顶,jd_mid_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
JD_MID_01,W20,boss,310,362,fire_burn,boss_showdown,boss_intro_center_showdown,先过场后首领入场,jd_mid_01_boss_support,3.2,10,1,,boss_jd_mid_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
JD_LATE_01,W01,wave,0,16,fire_burn,opening,edge_ring,四周环绕入场,jd_late_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W02,wave,16,32,fire_burn,stable,edge_ring,四周环绕入场,jd_late_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W03,wave,32,48,fire_burn,mix,cross_stream,交错穿流入场,jd_late_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W04,wave,48,64,fire_burn,pre_elite_1,front_pressure,正面持续压入,jd_late_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W05,elite,64,82,fire_burn,elite_gate_1,front_pressure,第一精英正面压入,jd_late_01_w04_pre_elite,2.35,14,1,elite_jd_late_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
JD_LATE_01,W06,wave,82,98,fire_burn,after_elite_1,side_compress,左右同步压缩,jd_late_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W07,wave,98,114,fire_burn,cross,cross_stream,交错穿流入场,jd_late_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W08,wave,114,130,fire_burn,range_mix,backline_mix,后场远程混入,jd_late_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W09,wave,130,146,fire_burn,pre_elite_2,front_pressure,正面持续压入,jd_late_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W10,elite,146,164,fire_burn,elite_gate_2,side_compress,第二精英侧向压缩,jd_late_01_w09_pre_elite2,2.1,16,1,elite_jd_late_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
JD_LATE_01,W11,wave,164,180,fire_burn,rebuild,edge_ring,四周环绕入场,jd_late_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W12,wave,180,196,fire_burn,special,cross_stream,交错穿流入场,jd_late_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W13,wave,196,212,fire_burn,dense,side_compress,左右同步压缩,jd_late_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W14,wave,212,228,fire_burn,pre_elite_3,front_pressure,正面持续压入,jd_late_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W15,elite,228,246,fire_burn,elite_gate_3,cross_stream,第三精英交错压境,jd_late_01_w14_pre_elite3,1.85,18,1,elite_jd_late_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
JD_LATE_01,W16,wave,246,262,fire_burn,overdrive,cross_stream,交错穿流入场,jd_late_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W17,wave,262,278,fire_burn,surge,side_compress,左右同步压缩,jd_late_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W18,wave,278,294,fire_burn,pin,front_pressure,正面持续压入,jd_late_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W19,wave,294,310,fire_burn,pre_boss,boss_guard,首领前守门压顶,jd_late_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
JD_LATE_01,W20,boss,310,362,fire_burn,boss_showdown,boss_intro_center_showdown,先过场后首领入场,jd_late_01_boss_support,3.2,10,1,,boss_jd_late_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
YY_EARLY_01,W01,wave,0,16,ice_control,opening,edge_ring,四周环绕入场,yy_early_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W02,wave,16,32,ice_control,stable,edge_ring,四周环绕入场,yy_early_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W03,wave,32,48,ice_control,mix,cross_stream,交错穿流入场,yy_early_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W04,wave,48,64,ice_control,pre_elite_1,front_pressure,正面持续压入,yy_early_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W05,elite,64,82,ice_control,elite_gate_1,front_pressure,第一精英正面压入,yy_early_01_w04_pre_elite,2.35,14,1,elite_yy_early_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
YY_EARLY_01,W06,wave,82,98,ice_control,after_elite_1,side_compress,左右同步压缩,yy_early_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W07,wave,98,114,ice_control,cross,cross_stream,交错穿流入场,yy_early_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W08,wave,114,130,ice_control,range_mix,backline_mix,后场远程混入,yy_early_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W09,wave,130,146,ice_control,pre_elite_2,front_pressure,正面持续压入,yy_early_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W10,elite,146,164,ice_control,elite_gate_2,side_compress,第二精英侧向压缩,yy_early_01_w09_pre_elite2,2.1,16,1,elite_yy_early_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
YY_EARLY_01,W11,wave,164,180,ice_control,rebuild,edge_ring,四周环绕入场,yy_early_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W12,wave,180,196,ice_control,special,cross_stream,交错穿流入场,yy_early_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W13,wave,196,212,ice_control,dense,side_compress,左右同步压缩,yy_early_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W14,wave,212,228,ice_control,pre_elite_3,front_pressure,正面持续压入,yy_early_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W15,elite,228,246,ice_control,elite_gate_3,cross_stream,第三精英交错压境,yy_early_01_w14_pre_elite3,1.85,18,1,elite_yy_early_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
YY_EARLY_01,W16,wave,246,262,ice_control,overdrive,cross_stream,交错穿流入场,yy_early_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W17,wave,262,278,ice_control,surge,side_compress,左右同步压缩,yy_early_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W18,wave,278,294,ice_control,pin,front_pressure,正面持续压入,yy_early_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W19,wave,294,310,ice_control,pre_boss,boss_guard,首领前守门压顶,yy_early_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
YY_EARLY_01,W20,boss,310,362,ice_control,boss_showdown,boss_intro_center_showdown,先过场后首领入场,yy_early_01_boss_support,3.2,10,1,,boss_yy_early_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
YY_MID_01,W01,wave,0,16,ice_control,opening,edge_ring,四周环绕入场,yy_mid_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
YY_MID_01,W02,wave,16,32,ice_control,stable,edge_ring,四周环绕入场,yy_mid_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
